"","business_id","stars","RestaurantsTakeOut","RestaurantsDelivery","WiFi","OutdoorSeating","RestaurantsPriceRange2","RestaurantsReservations","HasTV","garage","street","validated","lot","valet","romantic","intimate","touristy","hipster","divey","classy","trendy","upscale","casual"
"415","6BAAyFv-3QFMMXa8HXdapQ",4.5,"True","True","FREE","True","2","False","True","False","True","False","False","False","False","False","False","False","False","False","False","False","False"
"416","JbI7Bl6jPuLK1kjCqNxSHQ",4.5,"True","False","FREE","True","1","False","False","False","True","False","False","False","False","False","False","True","False","False","False","False","True"
"417","nZ9qpHktjrxXkvSyNT8PDg",4,"True","False","FREE","True","2","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False"
"418","utFVm_S_qaFXaXqBfXZU2Q",5,"True","False","FREE","True","NA","True","False","False","True","False","True","False","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"419","KFS2fEwq5nnsaFJkNtCNiw",5,"False","True","FREE","False","2","NA","NA","NA","NA","NA","NA","NA","False","False","False","False","False","False","False","False","False"
"420","4i7xuubFKSKWmttAwgVQFA",4.5,"True","True","FREE","True","2","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"421","455l21O75AdMzgnxyQrk2w",4,"True","True","FREE","False","2","True","True","False","True","False","False","False","False","False","False","False","False","True","False","False","True"
"422","qFWhOxW5UpJtH-PAA9FT8A",4,"True","False","FREE","True","1","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True"
"423","aaTgb4XUSWv-iapBSrhQsw",4,"True","False","FREE","True","1","False","True","True","False","False","False","False","False","False","False","False","False","False","False","False","True"
"424","TvR5gt1ZiPx5Hnouz_i0pA",4,"True","True","FREE","NA","2","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","True"
"425","NRRHgqIaBesgI-NMwlk45w",2.5,"True","True","FREE","False","2","False","NA","NA","NA","NA","NA","NA","False","False","False","False","NA","False","False","False","False"
"426","OcRYmpwLwMKk7sLZDZPYfg",4,"True","False","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"427","aIa0T3ciTqE8wyRQ5o5Dew",4,"NA","NA","NA","NA","2","NA","NA","False","False","False","True","False","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"428","vu0Z_KIsVMja2y5m2iCJDA",2,"True","False","FREE","True","2","False","True","NA","NA","NA","NA","NA","False","False","False","False","False","False","False","False","False"
"429","4E7z12k9xFeGjD3apycQHQ",3,"True","True","FREE","False","2","True","True","False","False","False","True","False","False","False","False","NA","NA","False","False","False","True"
"430","tiYqu1I671KdSRljLpxBXg",4,"NA","NA","FREE","NA","NA","NA","True","False","NA","False","False","False","False","False","False","False","False","False","False","False","False"
"431","tIJp2BCnm5etGw_ya5Zcgw",4,"True","False","FREE","True","1","False","False","False","True","False","False","False","False","False","False","True","False","False","False","False","False"
"432","-Xq6ruGk0U3inDf7BOX1YA",4,"True","True","FREE","NA","2","True","True","False","False","False","True","False","True","False","False","False","False","True","True","False","False"
"433","tmukRbz8JRL2KFrf-LDQUA",4,"NA","True","FREE","NA","1","False","True","True","True","NA","False","False","False","False","False","False","False","False","False","False","False"
"434","rAgvWRORauR8VfoebZEe4g",3.5,"True","NA","FREE","False","2","NA","False","False","False","False","False","False","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"435","MuJdGtsirQ-ECGbl82RBGw",4.5,"True","False","FREE","True","1","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False"
"436","r7LSSa4UB73J14NDRqN4ng",4.5,"True","True","FREE","True","1","False","False","False","True","False","True","False","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"437","TsnGuezIKyQah8YoeXFCkg",4.5,"True","True","FREE","True","1","False","False","False","True","False","False","False","False","True","False","False","False","False","False","False","True"
"438","BB5VehyrmAGZFPjFYiuJxw",4,"False","False","FREE","True","1","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False"
"439","N5v9Ojr1Mm3J6-a8WHhG6Q",4.5,"True","True","PAID","False","NA","False","True","False","True","False","False","False","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"440","kHOI8apECknxdVDbG-foPg",3.5,"True","True","FREE","True","2","True","False","False","True","False","False","False","NA","NA","False","False","False","NA","False","False","NA"
"441","382AcCgS-JmUPgXWkmDStg",4.5,"True","NA","FREE","False","1","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False"
"442","xEwVqr0h7fYh966oFrDtDg",4,"True","NA","FREE","NA","1","NA","NA","False","False","False","True","False","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"443","V4IVKUvBPWae1R8t2fqewQ",4.5,"False","True","NA","True","1","True","False","False","True","False","True","False","False","False","False","True","False","False","False","False","False"
"444","bVbLWDpLb5vzhmgBlM2e8A",2,"True","NA","NA","True","4","NA","True","False","False","False","False","False","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"445","SAfcmoF9dBMTGlFbGK_W0Q",4,"True","False","FREE","False","2","True","NA","True","True","False","False","False","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"446","2GbvdKgjy1fIfjFlmZyF6Q",4.5,"True","False","FREE","True","1","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","True"
"447","FtjZTO1BUlotjgas68nfHw",4,"True","True","FREE","True","1","False","False","False","True","False","True","False","False","False","False","NA","NA","False","False","False","True"
"448","yJff3Y9l0GTxjisgnJwg5w",4,"True","False","FREE","True","NA","NA","True","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"449","EoqXsWs6klHRMVNczUXdcA",4,"True","False","FREE","True","2","False","True","False","False","True","False","False","False","False","False","False","NA","True","False","False","False"
"450","5AQR4mka_xM6JhW2zfRGrg",4,"True","True","NO","False","1","False","True","False","False","False","True","False","False","False","False","False","False","False","False","False","True"
"451","fJLI9HPSEXns9LTOmm6pXA",4,"True","False","FREE","True","2","False","False","False","True","False","False","False","False","False","False","False","NA","False","False","False","True"
"452","IG_K4wnA_TTos-FQwI_YDA",4.5,"True","False","NA","False","1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True"
"453","821wfkFiKq3y-AhB2mvB8A",4,"True","True","FREE","True","1","True","True","False","True","False","False","False","False","False","False","False","False","False","False","False","True"
"454","A2VVCdM5F1CdvIV5uFm2Ww",2.5,"True","False","FREE","False","1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"455","T13JrL10-6RVS7L-HeJjoQ",4,"True","NA","FREE","False","1","False","True","False","True","False","True","False","False","False","False","False","NA","False","False","False","True"
"456","TZkgxKEzwjBK2rqN3IBhFg",3.5,"True","False","FREE","True","1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True"
"457","4iIGzx_FXFB_CjjUzlqZHA",3,"True","NA","NA","False","2","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"458","d5fcSm5OfLNtcaTVk2DpwQ",3.5,"False","False","FREE","False","3","True","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False"
"459","ViMCrThXeHyewSF8FLkG0A",4,"True","False","NA","True","1","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False"
"460","TsKS13HoV3lu6NMWemqQnw",4,"True","False","FREE","False","NA","NA","True","NA","NA","NA","NA","NA","False","False","False","False","False","False","False","False","False"
"461","DaVsivxgukVDj4y8NsKeCw",2.5,"True","False","NA","False","2","True","True","False","True","False","False","False","False","False","False","False","NA","False","NA","False","True"
"462","7JKXza8E6xzseXAWUdmUnA",4.5,"True","False","FREE","True","2","False","True","NA","NA","NA","False","False","False","False","False","False","NA","True","False","False","False"
"463","0ga9swImJqUdv7Ib6DtMaw",2.5,"True","True","FREE","True","1","False","True","False","False","False","False","False","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"464","DEisrvE8BFoA_Nmv_INzmg",2.5,"True","False","FREE","False","2","False","NA","False","False","False","True","False","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"465","-aRu1BAs4mWiWL6keT_I3A",4.5,"NA","True","FREE","True","1","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True"
"466","D_I70S3pPElxT3m09ruBOA",2,"True","False","FREE","False","2","False","True","NA","NA","NA","NA","NA","False","False","False","False","False","False","False","False","True"
"467","3H63O0o-PXy7yW3MtJznOQ",3.5,"True","False","FREE","True","NA","True","False","False","True","False","True","False","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"468","FqlU03HcARvOQKTI9--N0A",4.5,"False","False","FREE","False","2","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True"
"469","CUQ_Ww7Z1MTuZi6huixGWA",3.5,"True","True","FREE","False","1","False","False","False","False","False","True","False","False","False","False","False","False","True","False","False","True"
"470","cAbAzXoChKsZ67ubMhHLYg",4,"True","True","FREE","True","2","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True"
"471","VApeYRR8urJ7fVaLWguSjw",2.5,"True","False","NA","True","2","True","True","False","False","False","True","False","False","False","False","False","False","False","False","False","True"
"472","tHDZo1q2oImGvfGXoWD4Kw",4,"True","True","NA","NA","NA","NA","NA","False","False","False","False","False","False","False","False","False","NA","False","False","False","False"
"473","CMEA81tvpUeudyCnQWsOpQ",4,"True","False","FREE","True","1","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True"
"474","Wd8Zaf8R5rE9Uu040BMDtA",4,"True","True","FREE","NA","2","True","True","False","True","False","False","False","False","False","False","False","False","False","False","False","True"
"475","1qNxNs8rB0BwReOvlavhrw",4,"True","True","FREE","True","2","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False"
"476","4D-CzA_iz9LIsrXb47ziEQ",4.5,"True","False","FREE","False","1","True","True","True","False","False","False","False","False","False","False","False","False","False","False","False","True"
"477","0vkmpauxSX3hY38U5sYJYw",5,"True","True","FREE","True","2","True","True","False","True","False","False","False","False","False","False","False","False","False","False","False","True"
"478","Aa_09UCX30Q78vr9MDuDtA",4.5,"True","False","FREE","False","1","False","True","False","True","False","False","False","False","False","False","False","False","False","False","False","False"
"479","OBP07PNemg5k3A2cRJ0wUw",4.5,"True","False","FREE","True","2","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True"
"480","6q9Cse0udgAqWeZnpd54uw",4,"True","True","FREE","True","1","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","True"
"481","XNWYnZtCPOERAwhEUZZYOQ",4.5,"True","True","NA","NA","NA","NA","NA","False","False","False","True","False","False","False","False","False","False","False","False","False","False"
"482","hwXFD1HjbYPKBVAThlu8wA",3,"True","False","NA","False","2","False","True","False","False","False","True","False","False","False","False","NA","NA","False","False","False","NA"
"483","iCx-064NYPHJ_H5WjLNJlw",4,"True","True","FREE","True","2","False","False","False","False","False","True","False","False","False","False","False","False","True","False","False","False"
"484","l3yNxm2OrVs9GEUvLEfaaQ",4,"True","False","FREE","True","2","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True"
"485","Cke5kfsuumYfq2WtMd4IsQ",4,"True","True","FREE","False","NA","True","False","True","True","False","False","True","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"486","6DkK-PaJBEPY0_bQ0Prbog",3.5,"True","NA","FREE","True","2","True","True","False","False","False","True","False","False","NA","False","NA","False","NA","True","False","True"
"487","8J9g7jt3Ol_cpNoLDBcLdw",3,"True","False","FREE","False","1","True","True","True","True","False","True","False","False","False","False","False","NA","False","NA","False","True"
"488","ygQhAmIRJO30mTlrbrJCrg",3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"489","M9WS080HPHFLqWFex9uRpg",3,"True","False","FREE","False","2","True","False","False","False","False","False","False","False","False","False","NA","NA","False","False","False","False"
"490","QD_lUzMO8K2vgAdMnafb7w",4.5,"True","False","NA","True","2","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True"
"491","mAuTgcHISwurWq9O0WGW3Q",5,"NA","NA","NA","NA","3","False","True","False","True","False","False","False","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"492","-2aMFgYft7rED0bstJelAA",4.5,"True","True","FREE","NA","1","NA","NA","False","False","False","True","False","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"493","-R-M4iJyjk7s9Z4JK7hYlw",4,"True","False","FREE","False","1","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False"
"494","HaO_eq38Im3vrVsXGlK-og",4,"True","False","FREE","NA","2","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"495","5EkJdeI_coeJ1MCsV7DTjQ",3,"True","False","FREE","False","1","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"496","lZ9xOCyw0e4PK7pAximc-w",2.5,"True","True","NA","NA","NA","False","NA","NA","True","False","NA","False","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"497","0ao4Nro3OlAENO1AGgWbxA",4,"True","False","NO","False","1","False","False","NA","NA","NA","NA","NA","False","False","False","False","False","False","False","False","False"
"498","qa4SegtG2bWMBhJgWyU7Tw",4.5,"True","True","FREE","False","2","False","False","False","True","False","True","False","False","False","False","True","False","True","False","False","True"
"499","JH7fHK9Tl8RWdSVQXq9etg",4,"True","False","FREE","True","1","False","True","True","True","False","True","True","False","False","False","False","False","False","False","False","True"
"500","-SNBxwUCoc_2kSrNccOIUA",3.5,"True","False","FREE","False","NA","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"501","jHLrX42I1lEcEg4WMMKP9A",4.5,"NA","NA","FREE","NA","2","True","False","False","True","False","False","True","False","False","False","False","False","True","False","False","False"
"502","dCOnfL8ANq1eiQtwvTct8A",4.5,"True","False","FREE","NA","NA","False","NA","NA","NA","NA","NA","NA","False","False","False","False","False","False","False","False","False"
"503","UM0tWldM4_ZkRKHaAI8xeg",4,"True","False","FREE","True","2","False","True","False","False","False","True","False","False","False","False","False","False","False","False","False","True"
"504","rQMVBkJCgERSNW0Dr5LR1Q",4.5,"True","False","FREE","True","2","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True"
"505","GTj0GfyqMCZdwKtlFa7JfQ",3.5,"True","False","NO","False","1","False","False","True","NA","False","NA","False","False","False","False","False","NA","False","False","False","False"
"506","vA8cbsYNex_24s2rXsg2GQ",3.5,"True","False","FREE","False","2","True","True","True","False","False","NA","False","False","False","False","False","False","True","False","False","False"
"507","whN495XuRcLNz2V6sq-4fw",4.5,"NA","False","FREE","True","1","True","NA","False","True","False","False","False","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"508","icnhQBqyrQ2joCRtV_OORw",4.5,"True","False","NA","True","2","False","False","False","True","False","False","False","False","False","False","True","NA","False","True","False","True"
"509","2NBbqU9WPGjbVzBn07yzmg",3.5,"True","True","NA","NA","NA","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"510","9fOJxRpRgObO_hsaySDc2w",3.5,"True","True","FREE","False","1","False","True","False","True","False","True","False","False","False","False","False","False","False","False","False","True"
"511","6Oq2nV3z-DAlgCHp4bZuHg",3.5,"True","False","FREE","True","1","False","True","NA","NA","NA","NA","NA","NA","NA","NA","NA","False","NA","NA","NA","NA"
"512","Vb1xj7x0veFlLa3BMakfSg",4.5,"True","False","FREE","True","1","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","True"
"513","qxBwg_9GOkikrebR0eDJ7Q",3.5,"True","False","FREE","False","1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True"
"514","AwP15yA1m_4vTe7m-Adc7A",4.5,"True","True","NA","NA","NA","False","NA","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"515","hI0hpGXkL1itKDbKt12zeg",4,"True","False","FREE","True","1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True"
"516","ddKqU6sngBKrhNe51pxKQA",4.5,"True","True","FREE","True","1","False","False","False","True","False","False","False","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"517","Roec1WahfAkQlGGplJWfNg",5,"NA","NA","NA","NA","3","NA","NA","True","True","False","False","False","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"518","zliwgd91NSKqEpLD0tQQEA",4,"True","NA","NA","NA","1","NA","NA","False","True","False","True","False","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"519","lNpkzdNqzm57yZdXVANOnw",5,"True","False","FREE","False","1","False","True","False","False","False","False","False","False","False","False","False","NA","False","False","False","False"
"520","3_BXb4Dl6flYszhZxmD6_g",3.5,"True","True","FREE","True","1","NA","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False"
"521","ai0UHYBdeozo-a7Redqgrg",4,"True","True","FREE","NA","2","True","True","False","True","False","False","False","False","False","False","NA","False","False","NA","False","True"
"522","ulS1fYZnSNzZFtbYptqshg",4.5,"True","False","FREE","True","1","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","True"
"523","fSWTknl5OxKvgdil9s-Vww",3.5,"True","True","NA","True","1","False","NA","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"524","hLmDfRdj2LYiHHVHnw5C-g",4.5,"True","False","FREE","NA","1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"525","sF5SdJ42ZxJxi0n1-4GhAg",4,"True","True","FREE","True","1","False","True","False","True","False","False","False","False","False","False","False","False","False","False","False","True"
"526","1Zki2KW1jjjC2tGKNf4KLQ",3.5,"True","True","NA","NA","NA","NA","True","NA","NA","NA","NA","NA","False","False","False","False","False","False","False","False","False"
"527","Ay8C_5K6yvPA9Xem4hlZTg",5,"NA","NA","FREE","NA","NA","NA","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"528","ksa90II2Vdo9DjDXhRy4Fg",3.5,"True","False","NA","False","2","False","True","False","False","False","False","False","False","False","False","False","NA","False","False","False","False"
"529","BO2h1hyX0q1cb4NDb_SDYw",4.5,"True","True","FREE","True","2","False","False","False","True","False","False","False","False","False","False","False","NA","False","False","False","False"
"530","bacD9cHPvP8BzxLXq3SCXQ",3,"NA","NA","FREE","NA","NA","NA","True","NA","NA","NA","False","False","False","False","False","False","NA","False","False","False","False"
"531","Lsb9DPEmo7RAdGLcX9oOcQ",4.5,"NA","NA","NA","NA","NA","False","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"532","t-UaulQ_HOh2dt144UzawQ",4.5,"True","True","FREE","False","2","True","True","False","False","False","True","False","False","False","False","False","False","False","False","False","True"
"533","f_ai2cN16gH6kbLKkkaqsw",4,"True","True","NA","False","1","False","True","False","False","False","True","False","False","False","False","False","False","False","False","False","True"
"534","xf8G0PjMiVGMMEEUzTb_uA",4,"NA","NA","FREE","True","1","NA","NA","False","True","False","False","False","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"535","xSHtLgXv4aMH6tAWz6d-Pw",3.5,"True","False","FREE","True","1","False","True","NA","NA","NA","NA","NA","False","True","False","False","False","False","False","False","False"
"536","Y8RYlyXS268p463XXDSRoA",4.5,"True","False","FREE","True","1","False","True","True","False","False","False","False","False","False","False","False","False","False","False","False","False"
"537","Cn1_83PVFsdXp16qEMiG5g",2.5,"False","False","FREE","True","2","False","False","NA","NA","NA","NA","NA","False","False","False","False","False","False","False","False","False"
"538","u0BsFOarGksBWM4FxBELqg",2,"True","False","FREE","False","1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"539","Qfcoyb4-d5V80Zqvq2J-6A",5,"NA","NA","NA","True","NA","NA","NA","NA","NA","NA","NA","NA","False","False","False","False","False","False","False","False","False"
"540","xsRVexrkZ5XnDxKmNZIPbw",3,"True","True","NA","False","1","False","True","False","True","False","False","False","NA","NA","NA","NA","False","NA","NA","False","NA"
"541","IaDW8UDff1Df_4rL1B9UYA",4.5,"True","True","FREE","False","NA","True","True","False","False","False","True","False","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"542","zWKN-Qgc7r1CMJuWr_6F4g",4,"True","True","FREE","False","2","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"543","Z1f1N7Z5k9DgGNolklJYzQ",3.5,"True","False","FREE","False","1","False","True","True","False","False","False","False","False","False","False","False","False","False","False","False","True"
"544","e2xSzZBs6IdKc0-kFN_pmg",3.5,"True","False","FREE","NA","2","True","True","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"545","OAlP4gLoz3PfHoNgZNvfJw",3.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"546","YO2ZNZM1pccR0x_JVgYp3Q",4.5,"False","True","FREE","False","1","False","False","NA","NA","NA","NA","NA","False","False","False","False","False","False","False","False","True"
"547","vyYO5NVzwVORfitfbs84NQ",4.5,"NA","False","FREE","False","NA","NA","NA","False","False","False","True","False","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"548","nNxfr12xZ6Qre85tHtaukA",3.5,"NA","False","FREE","True","3","True","True","False","False","False","False","True","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"549","NT_k36Un9rx60sMm73tBhg",4.5,"True","False","FREE","False","1","False","False","NA","NA","NA","NA","NA","False","False","False","False","False","False","False","False","False"
"550","x4kl3G0L-nGaDeCD013GnA",4,"NA","True","FREE","NA","1","False","False","False","True","False","True","False","False","False","False","True","False","False","NA","False","NA"
"551","zJqNsdRHw3T0QKBTTO85AQ",2.5,"True","NA","FREE","True","2","NA","NA","False","False","False","False","False","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"552","l3QdxTUzi_NSPW9pMrdMHw",4,"True","True","FREE","True","2","True","True","False","False","False","True","False","False","False","False","False","False","False","False","False","True"
"553","S9oBR9GuuCtIEVlZmAv3FQ",4.5,"True","False","FREE","False","NA","False","NA","False","True","False","False","False","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"554","LWHFqFfhzaB2pVsvi1JDxQ",3,"True","False","FREE","False","2","False","True","NA","False","NA","False","False","False","False","NA","NA","False","NA","False","False","True"
"555","Wl7tWmI69F7xuH4DtZ8Q8g",4,"True","NA","NA","False","1","False","True","NA","NA","NA","False","False","False","False","False","False","False","True","False","False","False"
"556","Tk2bAGwbNYyljiEmNYuz_w",4,"NA","True","NO","False","1","False","NA","False","True","False","False","False","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"557","jwPxtHIR-WARv22HQh_GSQ",4.5,"True","False","NA","False","1","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","True"
"558","Lefkq2uDbtWkyIy4qrjUig",4.5,"True","NA","FREE","True","NA","False","True","True","False","False","True","False","False","False","False","False","False","False","False","False","False"
"559","YKq3mzMsEd4A20T-X5H3Zw",4.5,"True","True","NA","True","2","True","False","False","True","False","True","False","False","False","False","False","False","False","False","False","False"
"560","jgFOhwiKlEwZo2divhfADA",3,"True","False","FREE","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"561","Z-3ZKH9h-Njv1OrpFpY1UA",1,"True","False","FREE","False","1","NA","NA","False","False","False","False","False","False","False","False","False","NA","False","False","False","False"
"562","_nD7kV55v0adddjM2B_8uQ",3.5,"True","False","FREE","True","2","True","True","True","True","False","False","False","False","False","False","False","False","False","False","False","True"
"563","8NCilDrc19azak4TyHX2ug",4.5,"True","True","FREE","False","1","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False"
"564","PSxq-MFibXPMZlTUWDAviA",4.5,"True","True","NA","True","NA","NA","NA","NA","NA","NA","NA","NA","False","False","False","False","False","True","False","False","False"
"565","acRkrnOMeIiJSdbIBqDJvQ",3.5,"True","True","NA","NA","2","True","False","True","True","False","False","False","False","False","False","NA","False","False","True","False","True"
"566","HhNOUERQR9YMFKNh0SETGA",4.5,"True","False","FREE","True","1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True"
"567","gqrOBvj-ffGnNn3ygqVteA",4,"True","False","FREE","True","1","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","True"
"568","eKOYqK11-z99v6Jr9rwOeQ",3.5,"True","False","FREE","True","2","True","False","False","True","False","True","False","True","False","False","False","False","True","False","False","False"
"569","Ac_kmrlNUEf6d64wAKNPwg",3.5,"True","True","FREE","True","1","False","False","True","True","False","False","False","False","False","False","False","False","False","False","False","True"
"570","eUzwsbcUb-KhQT5ADSpNGQ",3.5,"True","True","FREE","True","2","NA","False","False","False","False","True","False","NA","False","NA","NA","False","True","True","NA","True"
"571","uktsmQwb66TPTsTXxt7RQQ",4,"True","True","FREE","True","1","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"572","JRZyaJVk26n1zTiqBcd3iQ",3,"True","NA","FREE","False","NA","NA","False","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"573","DmeNxtgASzdsMmWOLeB4Qw",4,"True","False","FREE","False","1","False","False","False","True","False","False","False","False","False","False","False","NA","False","False","False","False"
"574","pIHqj-vvGqGI2bWL_B0XFQ",3.5,"True","False","FREE","True","2","True","False","False","False","False","True","False","False","False","False","False","False","False","True","False","False"
"575","lJ42JJV2oWdhjwkiTAHrWA",4.5,"True","False","FREE","True","1","False","False","True","True","False","False","False","False","False","False","False","NA","False","True","False","False"
"576","pkh766w0U7K3MiAnkigpiw",1.5,"True","True","FREE","True","1","False","True","False","False","False","True","False","False","False","False","False","False","False","False","False","False"
"577","RSX2JzVtRc8sVWST35HoiA",3.5,"True","False","FREE","True","2","True","True","False","True","False","True","True","False","False","False","False","False","True","True","True","False"
"578","K7LPy9y7W0-ZjaeIvcu2Yg",3.5,"True","True","FREE","True","2","False","True","False","False","False","True","False","False","False","False","False","NA","False","False","False","True"
"579","8WB2IAgVVDeTPbgR_QJJIQ",3.5,"NA","NA","NO","NA","1","NA","NA","False","False","False","False","False","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"580","lOdHsuHw797HpuxFZeOaoA",2,"True","True","FREE","True","1","False","NA","True","False","False","True","False","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"581","MGpJY3sJnsIOV0xEFPSpkg",4,"True","False","NO","False","2","False","NA","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"582","0sAjMyeVsMpp1Vy8JOuIXg",2.5,"True","False","FREE","False","1","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"583","_-ar4n0VIW7UbXE-UfCgQA",4.5,"True","False","NA","NA","NA","NA","NA","False","False","False","True","False","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"584","0WmfBO05_7a5l3JJ2ieVog",4.5,"True","False","FREE","False","2","False","False","True","True","False","False","False","False","False","False","True","False","False","False","False","True"
"585","RXpvVDepIte5oq11tgtAHg",4,"True","True","FREE","False","2","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False"
"586","JFfvSm9K8EG1z34c61Agww",4.5,"True","True","FREE","True","2","True","True","False","False","False","True","False","False","NA","False","False","False","True","False","False","True"
"587","exNtQAqA-v0J6fQx-Dz53A",3.5,"True","True","FREE","True","2","False","True","False","True","False","True","False","False","False","False","False","False","True","False","False","True"
"588","32SfIOigxBKZk4paN_dshA",4.5,"True","False","FREE","True","1","False","False","NA","NA","NA","NA","NA","False","False","False","False","True","False","False","False","False"
"589","gVSngf6txYlMBjfQG-XBqQ",4,"True","NA","FREE","True","2","True","True","True","True","False","False","False","False","False","False","False","False","False","True","True","False"
"590","i8s7p6p0BKOyoXIFqBul8w",3.5,"True","True","FREE","NA","2","True","NA","NA","False","NA","True","False","NA","NA","NA","NA","NA","True","True","NA","True"
"591","d9um23aOuIUhOQGkeKrBMQ",4.5,"NA","NA","NA","True","2","NA","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
